Year,Region,Hour,Technology,Fuel,value
2020,DE,50,GasCHPPlant,Heat,9.36
2030,DE,50,GasCHPPlant,Heat,9.828
2020,FR,50,GasCHPPlant,Heat,10.836
2030,FR,50,GasCHPPlant,Heat,11.3778
2020,NO,50,GasCHPPlant,Heat,2.888
2030,NO,50,GasCHPPlant,Heat,3.0324
2020,DK,50,GasCHPPlant,Heat,9.0
2030,DK,50,GasCHPPlant,Heat,9.45
2020,UK,50,GasCHPPlant,Heat,32.550000000000004
2030,UK,50,GasCHPPlant,Heat,34.1775
2020,DE,51,GasCHPPlant,Heat,6.4799999999999995
2030,DE,51,GasCHPPlant,Heat,6.803999999999999
2020,FR,51,GasCHPPlant,Heat,9.384
2030,FR,51,GasCHPPlant,Heat,9.853200000000001
2020,NO,51,GasCHPPlant,Heat,2.528
2030,NO,51,GasCHPPlant,Heat,2.6544
2020,DK,51,GasCHPPlant,Heat,7.836
2030,DK,51,GasCHPPlant,Heat,8.2278
2020,UK,51,GasCHPPlant,Heat,28.674999999999997
2030,UK,51,GasCHPPlant,Heat,30.108749999999997
2020,DE,52,GasCHPPlant,Heat,6.4799999999999995
2030,DE,52,GasCHPPlant,Heat,6.803999999999999
2020,FR,52,GasCHPPlant,Heat,7.812
2030,FR,52,GasCHPPlant,Heat,8.2026
2020,NO,52,GasCHPPlant,Heat,2.236
2030,NO,52,GasCHPPlant,Heat,2.3478000000000003
2020,DK,52,GasCHPPlant,Heat,6.8759999999999994
2030,DK,52,GasCHPPlant,Heat,7.2198
2020,UK,52,GasCHPPlant,Heat,24.273
2030,UK,52,GasCHPPlant,Heat,25.48665
2020,DE,53,GasCHPPlant,Heat,6.0120000000000005
2030,DE,53,GasCHPPlant,Heat,6.3126
2020,FR,53,GasCHPPlant,Heat,6.276000000000001
2030,FR,53,GasCHPPlant,Heat,6.5898
2020,NO,53,GasCHPPlant,Heat,2.02
2030,NO,53,GasCHPPlant,Heat,2.121
2020,DK,53,GasCHPPlant,Heat,6.144
2030,DK,53,GasCHPPlant,Heat,6.451200000000001
2020,UK,53,GasCHPPlant,Heat,19.809
2030,UK,53,GasCHPPlant,Heat,20.79945
2020,DE,54,GasCHPPlant,Heat,6.0120000000000005
2030,DE,54,GasCHPPlant,Heat,6.3126
2020,FR,54,GasCHPPlant,Heat,5.232
2030,FR,54,GasCHPPlant,Heat,5.4936
2020,NO,54,GasCHPPlant,Heat,1.872
2030,NO,54,GasCHPPlant,Heat,1.9656
2020,DK,54,GasCHPPlant,Heat,5.652
2030,DK,54,GasCHPPlant,Heat,5.9346
2020,UK,54,GasCHPPlant,Heat,16.647
2030,UK,54,GasCHPPlant,Heat,17.47935
2020,DE,55,GasCHPPlant,Heat,6.0120000000000005
2030,DE,55,GasCHPPlant,Heat,6.3126
2020,FR,55,GasCHPPlant,Heat,4.6080000000000005
2030,FR,55,GasCHPPlant,Heat,4.8384
2020,NO,55,GasCHPPlant,Heat,1.76
2030,NO,55,GasCHPPlant,Heat,1.848
2020,DK,55,GasCHPPlant,Heat,5.292
2030,DK,55,GasCHPPlant,Heat,5.5565999999999995
2020,UK,55,GasCHPPlant,Heat,14.725
2030,UK,55,GasCHPPlant,Heat,15.46125
2020,DE,56,GasCHPPlant,Heat,6.0120000000000005
2030,DE,56,GasCHPPlant,Heat,6.3126
2020,FR,56,GasCHPPlant,Heat,4.332
2030,FR,56,GasCHPPlant,Heat,4.5485999999999995
2020,NO,56,GasCHPPlant,Heat,1.664
2030,NO,56,GasCHPPlant,Heat,1.7471999999999999
2020,DK,56,GasCHPPlant,Heat,4.98
2030,DK,56,GasCHPPlant,Heat,5.229
2020,UK,56,GasCHPPlant,Heat,13.826
2030,UK,56,GasCHPPlant,Heat,14.5173
2020,DE,57,GasCHPPlant,Heat,6.0120000000000005
2030,DE,57,GasCHPPlant,Heat,6.3126
2020,FR,57,GasCHPPlant,Heat,4.104
2030,FR,57,GasCHPPlant,Heat,4.3092
2020,NO,57,GasCHPPlant,Heat,1.6320000000000001
2030,NO,57,GasCHPPlant,Heat,1.7136
2020,DK,57,GasCHPPlant,Heat,4.8839999999999995
2030,DK,57,GasCHPPlant,Heat,5.1282
2020,UK,57,GasCHPPlant,Heat,13.051
2030,UK,57,GasCHPPlant,Heat,13.70355
2020,DE,58,GasCHPPlant,Heat,6.0120000000000005
2030,DE,58,GasCHPPlant,Heat,6.3126
2020,FR,58,GasCHPPlant,Heat,4.056
2030,FR,58,GasCHPPlant,Heat,4.2588
2020,NO,58,GasCHPPlant,Heat,1.664
2030,NO,58,GasCHPPlant,Heat,1.7471999999999999
2020,DK,58,GasCHPPlant,Heat,4.98
2030,DK,58,GasCHPPlant,Heat,5.229
2020,UK,58,GasCHPPlant,Heat,12.927
2030,UK,58,GasCHPPlant,Heat,13.57335
2020,DE,59,GasCHPPlant,Heat,6.0120000000000005
2030,DE,59,GasCHPPlant,Heat,6.3126
2020,FR,59,GasCHPPlant,Heat,4.176
2030,FR,59,GasCHPPlant,Heat,4.3848
2020,NO,59,GasCHPPlant,Heat,1.76
2030,NO,59,GasCHPPlant,Heat,1.848
2020,DK,59,GasCHPPlant,Heat,5.292
2030,DK,59,GasCHPPlant,Heat,5.5565999999999995
2020,UK,59,GasCHPPlant,Heat,13.299000000000001
2030,UK,59,GasCHPPlant,Heat,13.96395
2020,DE,60,GasCHPPlant,Heat,6.0120000000000005
2030,DE,60,GasCHPPlant,Heat,6.3126
2020,FR,60,GasCHPPlant,Heat,3.4680000000000004
2030,FR,60,GasCHPPlant,Heat,3.6414000000000004
2020,NO,60,GasCHPPlant,Heat,1.476
2030,NO,60,GasCHPPlant,Heat,1.5498
2020,DK,60,GasCHPPlant,Heat,4.332
2030,DK,60,GasCHPPlant,Heat,4.5485999999999995
2020,UK,60,GasCHPPlant,Heat,10.664
2030,UK,60,GasCHPPlant,Heat,11.1972
2020,DE,61,GasCHPPlant,Heat,6.3
2030,DE,61,GasCHPPlant,Heat,6.615
2020,FR,61,GasCHPPlant,Heat,2.7479999999999998
2030,FR,61,GasCHPPlant,Heat,2.8853999999999997
2020,NO,61,GasCHPPlant,Heat,1.212
2030,NO,61,GasCHPPlant,Heat,1.2726
2020,DK,61,GasCHPPlant,Heat,3.4799999999999995
2030,DK,61,GasCHPPlant,Heat,3.654
2020,UK,61,GasCHPPlant,Heat,8.029
2030,UK,61,GasCHPPlant,Heat,8.430449999999999
2020,DE,62,GasCHPPlant,Heat,6.984
2030,DE,62,GasCHPPlant,Heat,7.333200000000001
2020,FR,62,GasCHPPlant,Heat,2.028
2030,FR,62,GasCHPPlant,Heat,2.1294
2020,NO,62,GasCHPPlant,Heat,0.88
2030,NO,62,GasCHPPlant,Heat,0.924
2020,DK,62,GasCHPPlant,Heat,2.388
2030,DK,62,GasCHPPlant,Heat,2.5074
2020,UK,62,GasCHPPlant,Heat,5.301
2030,UK,62,GasCHPPlant,Heat,5.56605
2020,DE,63,GasCHPPlant,Heat,6.984
2030,DE,63,GasCHPPlant,Heat,7.333200000000001
2020,FR,63,GasCHPPlant,Heat,2.016
2030,FR,63,GasCHPPlant,Heat,2.1168
2020,NO,63,GasCHPPlant,Heat,0.9199999999999999
2030,NO,63,GasCHPPlant,Heat,0.966
2020,DK,63,GasCHPPlant,Heat,2.4839999999999995
2030,DK,63,GasCHPPlant,Heat,2.6081999999999996
2020,UK,63,GasCHPPlant,Heat,5.301
2030,UK,63,GasCHPPlant,Heat,5.56605
2020,DE,64,GasCHPPlant,Heat,7.2
2030,DE,64,GasCHPPlant,Heat,7.5600000000000005
2020,FR,64,GasCHPPlant,Heat,2.016
2030,FR,64,GasCHPPlant,Heat,2.1168
2020,NO,64,GasCHPPlant,Heat,0.98
2030,NO,64,GasCHPPlant,Heat,1.029
2020,DK,64,GasCHPPlant,Heat,2.616
2030,DK,64,GasCHPPlant,Heat,2.7468
2020,UK,64,GasCHPPlant,Heat,5.301
2030,UK,64,GasCHPPlant,Heat,5.56605
2020,DE,65,GasCHPPlant,Heat,7.308000000000001
2030,DE,65,GasCHPPlant,Heat,7.673400000000001
2020,FR,65,GasCHPPlant,Heat,2.052
2030,FR,65,GasCHPPlant,Heat,2.1546
2020,NO,65,GasCHPPlant,Heat,1.1199999999999999
2030,NO,65,GasCHPPlant,Heat,1.176
2020,DK,65,GasCHPPlant,Heat,3.024
2030,DK,65,GasCHPPlant,Heat,3.1752000000000002
2020,UK,65,GasCHPPlant,Heat,5.518
2030,UK,65,GasCHPPlant,Heat,5.7939
2020,DE,66,GasCHPPlant,Heat,7.56
2030,DE,66,GasCHPPlant,Heat,7.938
2020,FR,66,GasCHPPlant,Heat,2.1359999999999997
2030,FR,66,GasCHPPlant,Heat,2.2428
2020,NO,66,GasCHPPlant,Heat,1.244
2030,NO,66,GasCHPPlant,Heat,1.3062
2020,DK,66,GasCHPPlant,Heat,3.372
2030,DK,66,GasCHPPlant,Heat,3.5406
2020,UK,66,GasCHPPlant,Heat,5.859
2030,UK,66,GasCHPPlant,Heat,6.15195
2020,DE,67,GasCHPPlant,Heat,6.588
2030,DE,67,GasCHPPlant,Heat,6.9174
2020,FR,67,GasCHPPlant,Heat,2.256
2030,FR,67,GasCHPPlant,Heat,2.3688
2020,NO,67,GasCHPPlant,Heat,1.316
2030,NO,67,GasCHPPlant,Heat,1.3818
2020,DK,67,GasCHPPlant,Heat,3.564
2030,DK,67,GasCHPPlant,Heat,3.7422
2020,UK,67,GasCHPPlant,Heat,6.386000000000001
2030,UK,67,GasCHPPlant,Heat,6.7053
2020,DE,68,GasCHPPlant,Heat,6.048
2030,DE,68,GasCHPPlant,Heat,6.3504000000000005
2020,FR,68,GasCHPPlant,Heat,2.424
2030,FR,68,GasCHPPlant,Heat,2.5452
2020,NO,68,GasCHPPlant,Heat,1.376
2030,NO,68,GasCHPPlant,Heat,1.4447999999999999
2020,DK,68,GasCHPPlant,Heat,3.7199999999999998
2030,DK,68,GasCHPPlant,Heat,3.9059999999999997
2020,UK,68,GasCHPPlant,Heat,7.037
2030,UK,68,GasCHPPlant,Heat,7.38885
2020,DE,69,GasCHPPlant,Heat,6.0120000000000005
2030,DE,69,GasCHPPlant,Heat,6.3126
2020,FR,69,GasCHPPlant,Heat,2.6999999999999997
2030,FR,69,GasCHPPlant,Heat,2.835
2020,NO,69,GasCHPPlant,Heat,1.424
2030,NO,69,GasCHPPlant,Heat,1.4951999999999999
2020,DK,69,GasCHPPlant,Heat,3.8520000000000003
2030,DK,69,GasCHPPlant,Heat,4.0446
2020,UK,69,GasCHPPlant,Heat,7.905
2030,UK,69,GasCHPPlant,Heat,8.30025
2020,DE,70,GasCHPPlant,Heat,6.048
2030,DE,70,GasCHPPlant,Heat,6.3504000000000005
2020,FR,70,GasCHPPlant,Heat,3.012
2030,FR,70,GasCHPPlant,Heat,3.1626000000000003
2020,NO,70,GasCHPPlant,Heat,1.452
2030,NO,70,GasCHPPlant,Heat,1.5246
2020,DK,70,GasCHPPlant,Heat,3.936
2030,DK,70,GasCHPPlant,Heat,4.1328
2020,UK,70,GasCHPPlant,Heat,8.835
2030,UK,70,GasCHPPlant,Heat,9.27675
2020,DE,71,GasCHPPlant,Heat,6.048
2030,DE,71,GasCHPPlant,Heat,6.3504000000000005
2020,FR,71,GasCHPPlant,Heat,4.092
2030,FR,71,GasCHPPlant,Heat,4.2966
2020,NO,71,GasCHPPlant,Heat,1.6400000000000001
2030,NO,71,GasCHPPlant,Heat,1.7220000000000002
2020,DK,71,GasCHPPlant,Heat,4.644
2030,DK,71,GasCHPPlant,Heat,4.8762
2020,UK,71,GasCHPPlant,Heat,12.121
2030,UK,71,GasCHPPlant,Heat,12.72705
2020,DE,72,GasCHPPlant,Heat,7.164
2030,DE,72,GasCHPPlant,Heat,7.5222
2020,FR,72,GasCHPPlant,Heat,4.848
2030,FR,72,GasCHPPlant,Heat,5.0904
2020,NO,72,GasCHPPlant,Heat,1.7319999999999998
2030,NO,72,GasCHPPlant,Heat,1.8185999999999998
2020,DK,72,GasCHPPlant,Heat,5.1000000000000005
2030,DK,72,GasCHPPlant,Heat,5.355
2020,UK,72,GasCHPPlant,Heat,14.539
2030,UK,72,GasCHPPlant,Heat,15.265949999999998
2020,DE,73,GasCHPPlant,Heat,8.712
2030,DE,73,GasCHPPlant,Heat,9.147599999999999
2020,FR,73,GasCHPPlant,Heat,5.136
2030,FR,73,GasCHPPlant,Heat,5.3928
2020,NO,73,GasCHPPlant,Heat,1.7080000000000002
2030,NO,73,GasCHPPlant,Heat,1.7934
2020,DK,73,GasCHPPlant,Heat,5.196
2030,DK,73,GasCHPPlant,Heat,5.4558
2020,UK,73,GasCHPPlant,Heat,15.655
2030,UK,73,GasCHPPlant,Heat,16.437749999999998
2020,DE,74,GasCHPPlant,Heat,8.712
2030,DE,74,GasCHPPlant,Heat,9.147599999999999
2020,FR,74,GasCHPPlant,Heat,4.128
2030,FR,74,GasCHPPlant,Heat,4.3344
2020,NO,74,GasCHPPlant,Heat,1.4120000000000001
2030,NO,74,GasCHPPlant,Heat,1.4826000000000001
2020,DK,74,GasCHPPlant,Heat,4.284
2030,DK,74,GasCHPPlant,Heat,4.4982
2020,UK,74,GasCHPPlant,Heat,12.772000000000002
2030,UK,74,GasCHPPlant,Heat,13.4106
2020,DE,75,GasCHPPlant,Heat,6.876
2030,DE,75,GasCHPPlant,Heat,7.2198
2020,FR,75,GasCHPPlant,Heat,3.1319999999999997
2030,FR,75,GasCHPPlant,Heat,3.2885999999999997
2020,NO,75,GasCHPPlant,Heat,1.1360000000000001
2030,NO,75,GasCHPPlant,Heat,1.1928
2020,DK,75,GasCHPPlant,Heat,3.372
2030,DK,75,GasCHPPlant,Heat,3.5406
2020,UK,75,GasCHPPlant,Heat,9.641
2030,UK,75,GasCHPPlant,Heat,10.12305
2020,DE,76,GasCHPPlant,Heat,6.0120000000000005
2030,DE,76,GasCHPPlant,Heat,6.3126
2020,FR,76,GasCHPPlant,Heat,2.4480000000000004
2030,FR,76,GasCHPPlant,Heat,2.5704000000000002
2020,NO,76,GasCHPPlant,Heat,0.9560000000000001
2030,NO,76,GasCHPPlant,Heat,1.0038
2020,DK,76,GasCHPPlant,Heat,2.7359999999999998
2030,DK,76,GasCHPPlant,Heat,2.8728
2020,UK,76,GasCHPPlant,Heat,7.223
2030,UK,76,GasCHPPlant,Heat,7.58415
2020,DE,77,GasCHPPlant,Heat,6.0120000000000005
2030,DE,77,GasCHPPlant,Heat,6.3126
2020,FR,77,GasCHPPlant,Heat,2.1359999999999997
2030,FR,77,GasCHPPlant,Heat,2.2428
2020,NO,77,GasCHPPlant,Heat,0.856
2030,NO,77,GasCHPPlant,Heat,0.8988
2020,DK,77,GasCHPPlant,Heat,2.364
2030,DK,77,GasCHPPlant,Heat,2.4821999999999997
2020,UK,77,GasCHPPlant,Heat,5.859
2030,UK,77,GasCHPPlant,Heat,6.15195
2020,DE,78,GasCHPPlant,Heat,6.0120000000000005
2030,DE,78,GasCHPPlant,Heat,6.3126
2020,FR,78,GasCHPPlant,Heat,2.04
2030,FR,78,GasCHPPlant,Heat,2.142
2020,NO,78,GasCHPPlant,Heat,0.8
2030,NO,78,GasCHPPlant,Heat,0.84
2020,DK,78,GasCHPPlant,Heat,2.184
2030,DK,78,GasCHPPlant,Heat,2.2932
2020,UK,78,GasCHPPlant,Heat,5.394
2030,UK,78,GasCHPPlant,Heat,5.6637
2020,DE,79,GasCHPPlant,Heat,6.0120000000000005
2030,DE,79,GasCHPPlant,Heat,6.3126
2020,FR,79,GasCHPPlant,Heat,2.016
2030,FR,79,GasCHPPlant,Heat,2.1168
2020,NO,79,GasCHPPlant,Heat,0.768
2030,NO,79,GasCHPPlant,Heat,0.8064
2020,DK,79,GasCHPPlant,Heat,2.112
2030,DK,79,GasCHPPlant,Heat,2.2176
2020,UK,79,GasCHPPlant,Heat,5.208
2030,UK,79,GasCHPPlant,Heat,5.4684
2020,DE,80,GasCHPPlant,Heat,6.0120000000000005
2030,DE,80,GasCHPPlant,Heat,6.3126
2020,FR,80,GasCHPPlant,Heat,2.004
2030,FR,80,GasCHPPlant,Heat,2.1042
2020,NO,80,GasCHPPlant,Heat,0.744
2030,NO,80,GasCHPPlant,Heat,0.7812
2020,DK,80,GasCHPPlant,Heat,2.064
2030,DK,80,GasCHPPlant,Heat,2.1672
2020,UK,80,GasCHPPlant,Heat,5.1770000000000005
2030,UK,80,GasCHPPlant,Heat,5.43585
2020,DE,81,GasCHPPlant,Heat,6.0120000000000005
2030,DE,81,GasCHPPlant,Heat,6.3126
2020,FR,81,GasCHPPlant,Heat,2.004
2030,FR,81,GasCHPPlant,Heat,2.1042
2020,NO,81,GasCHPPlant,Heat,0.74
2030,NO,81,GasCHPPlant,Heat,0.777
2020,DK,81,GasCHPPlant,Heat,2.064
2030,DK,81,GasCHPPlant,Heat,2.1672
2020,UK,81,GasCHPPlant,Heat,5.1770000000000005
2030,UK,81,GasCHPPlant,Heat,5.43585
2020,DE,82,GasCHPPlant,Heat,6.0120000000000005
2030,DE,82,GasCHPPlant,Heat,6.3126
2020,FR,82,GasCHPPlant,Heat,2.004
2030,FR,82,GasCHPPlant,Heat,2.1042
2020,NO,82,GasCHPPlant,Heat,0.744
2030,NO,82,GasCHPPlant,Heat,0.7812
2020,DK,82,GasCHPPlant,Heat,2.076
2030,DK,82,GasCHPPlant,Heat,2.1798
2020,UK,82,GasCHPPlant,Heat,5.1770000000000005
2030,UK,82,GasCHPPlant,Heat,5.43585
2020,DE,83,GasCHPPlant,Heat,6.0120000000000005
2030,DE,83,GasCHPPlant,Heat,6.3126
2020,FR,83,GasCHPPlant,Heat,2.004
2030,FR,83,GasCHPPlant,Heat,2.1042
2020,NO,83,GasCHPPlant,Heat,0.768
2030,NO,83,GasCHPPlant,Heat,0.8064
2020,DK,83,GasCHPPlant,Heat,2.112
2030,DK,83,GasCHPPlant,Heat,2.2176
2020,UK,83,GasCHPPlant,Heat,5.1770000000000005
2030,UK,83,GasCHPPlant,Heat,5.43585
2020,DE,84,GasCHPPlant,Heat,6.0120000000000005
2030,DE,84,GasCHPPlant,Heat,6.3126
2020,FR,84,GasCHPPlant,Heat,2.004
2030,FR,84,GasCHPPlant,Heat,2.1042
2020,NO,84,GasCHPPlant,Heat,0.8
2030,NO,84,GasCHPPlant,Heat,0.84
2020,DK,84,GasCHPPlant,Heat,2.184
2030,DK,84,GasCHPPlant,Heat,2.2932
2020,UK,84,GasCHPPlant,Heat,5.208
2030,UK,84,GasCHPPlant,Heat,5.4684
2020,DE,85,GasCHPPlant,Heat,6.0120000000000005
2030,DE,85,GasCHPPlant,Heat,6.3126
2020,FR,85,GasCHPPlant,Heat,2.028
2030,FR,85,GasCHPPlant,Heat,2.1294
2020,NO,85,GasCHPPlant,Heat,0.872
2030,NO,85,GasCHPPlant,Heat,0.9156000000000001
2020,DK,85,GasCHPPlant,Heat,2.388
2030,DK,85,GasCHPPlant,Heat,2.5074
2020,UK,85,GasCHPPlant,Heat,5.301
2030,UK,85,GasCHPPlant,Heat,5.56605
2020,DE,86,GasCHPPlant,Heat,6.048
2030,DE,86,GasCHPPlant,Heat,6.3504000000000005
2020,FR,86,GasCHPPlant,Heat,2.028
2030,FR,86,GasCHPPlant,Heat,2.1294
2020,NO,86,GasCHPPlant,Heat,0.88
2030,NO,86,GasCHPPlant,Heat,0.924
2020,DK,86,GasCHPPlant,Heat,2.388
2030,DK,86,GasCHPPlant,Heat,2.5074
2020,UK,86,GasCHPPlant,Heat,5.301
2030,UK,86,GasCHPPlant,Heat,5.56605
2020,DE,87,GasCHPPlant,Heat,9.828
2030,DE,87,GasCHPPlant,Heat,10.3194
2020,FR,87,GasCHPPlant,Heat,2.016
2030,FR,87,GasCHPPlant,Heat,2.1168
2020,NO,87,GasCHPPlant,Heat,0.9199999999999999
2030,NO,87,GasCHPPlant,Heat,0.966
2020,DK,87,GasCHPPlant,Heat,2.4839999999999995
2030,DK,87,GasCHPPlant,Heat,2.6081999999999996
2020,UK,87,GasCHPPlant,Heat,5.301
2030,UK,87,GasCHPPlant,Heat,5.56605
2020,DE,88,GasCHPPlant,Heat,15.984000000000002
2030,DE,88,GasCHPPlant,Heat,16.7832
2020,FR,88,GasCHPPlant,Heat,2.016
2030,FR,88,GasCHPPlant,Heat,2.1168
2020,NO,88,GasCHPPlant,Heat,0.98
2030,NO,88,GasCHPPlant,Heat,1.029
2020,DK,88,GasCHPPlant,Heat,2.616
2030,DK,88,GasCHPPlant,Heat,2.7468
2020,UK,88,GasCHPPlant,Heat,5.301
2030,UK,88,GasCHPPlant,Heat,5.56605
2020,DE,89,GasCHPPlant,Heat,22.032
2030,DE,89,GasCHPPlant,Heat,23.133599999999998
2020,FR,89,GasCHPPlant,Heat,2.052
2030,FR,89,GasCHPPlant,Heat,2.1546
2020,NO,89,GasCHPPlant,Heat,1.1199999999999999
2030,NO,89,GasCHPPlant,Heat,1.176
2020,DK,89,GasCHPPlant,Heat,3.024
2030,DK,89,GasCHPPlant,Heat,3.1752000000000002
2020,UK,89,GasCHPPlant,Heat,5.518
2030,UK,89,GasCHPPlant,Heat,5.7939
2020,DE,90,GasCHPPlant,Heat,19.116
2030,DE,90,GasCHPPlant,Heat,20.0718
2020,FR,90,GasCHPPlant,Heat,5.712000000000001
2030,FR,90,GasCHPPlant,Heat,5.9976
2020,NO,90,GasCHPPlant,Heat,2.1839999999999997
2030,NO,90,GasCHPPlant,Heat,2.2931999999999997
2020,DK,90,GasCHPPlant,Heat,6.263999999999999
2030,DK,90,GasCHPPlant,Heat,6.5771999999999995
2020,UK,90,GasCHPPlant,Heat,14.043000000000001
2030,UK,90,GasCHPPlant,Heat,14.74515
2020,DE,91,GasCHPPlant,Heat,17.099999999999998
2030,DE,91,GasCHPPlant,Heat,17.955
2020,FR,91,GasCHPPlant,Heat,10.164
2030,FR,91,GasCHPPlant,Heat,10.6722
2020,NO,91,GasCHPPlant,Heat,3.248
2030,NO,91,GasCHPPlant,Heat,3.4104
2020,DK,91,GasCHPPlant,Heat,9.6
2030,DK,91,GasCHPPlant,Heat,10.08
2020,UK,91,GasCHPPlant,Heat,24.118
2030,UK,91,GasCHPPlant,Heat,25.3239
2020,DE,92,GasCHPPlant,Heat,17.928
2030,DE,92,GasCHPPlant,Heat,18.8244
2020,FR,92,GasCHPPlant,Heat,14.927999999999999
2030,FR,92,GasCHPPlant,Heat,15.6744
2020,NO,92,GasCHPPlant,Heat,4.32
2030,NO,92,GasCHPPlant,Heat,4.5360000000000005
2020,DK,92,GasCHPPlant,Heat,12.995999999999999
2030,DK,92,GasCHPPlant,Heat,13.6458
2020,UK,92,GasCHPPlant,Heat,34.782000000000004
2030,UK,92,GasCHPPlant,Heat,36.521100000000004
2020,DE,93,GasCHPPlant,Heat,26.964000000000002
2030,DE,93,GasCHPPlant,Heat,28.3122
2020,FR,93,GasCHPPlant,Heat,15.336
2030,FR,93,GasCHPPlant,Heat,16.1028
2020,NO,93,GasCHPPlant,Heat,4.344
2030,NO,93,GasCHPPlant,Heat,4.5612
2020,DK,93,GasCHPPlant,Heat,13.116000000000001
2030,DK,93,GasCHPPlant,Heat,13.7718
2020,UK,93,GasCHPPlant,Heat,35.805
2030,UK,93,GasCHPPlant,Heat,37.59525
2020,DE,94,GasCHPPlant,Heat,34.812
2030,DE,94,GasCHPPlant,Heat,36.5526
2020,FR,94,GasCHPPlant,Heat,15.636
2030,FR,94,GasCHPPlant,Heat,16.4178
2020,NO,94,GasCHPPlant,Heat,4.3839999999999995
2030,NO,94,GasCHPPlant,Heat,4.603199999999999
2020,DK,94,GasCHPPlant,Heat,13.284
2030,DK,94,GasCHPPlant,Heat,13.9482
2020,UK,94,GasCHPPlant,Heat,36.58
2030,UK,94,GasCHPPlant,Heat,38.409
2020,DE,95,GasCHPPlant,Heat,33.516000000000005
2030,DE,95,GasCHPPlant,Heat,35.1918
2020,FR,95,GasCHPPlant,Heat,15.936
2030,FR,95,GasCHPPlant,Heat,16.7328
2020,NO,95,GasCHPPlant,Heat,4.4319999999999995
2030,NO,95,GasCHPPlant,Heat,4.6536
2020,DK,95,GasCHPPlant,Heat,13.488
2030,DK,95,GasCHPPlant,Heat,14.1624
2020,UK,95,GasCHPPlant,Heat,37.385999999999996
2030,UK,95,GasCHPPlant,Heat,39.2553
2020,DE,96,GasCHPPlant,Heat,23.580000000000002
2030,DE,96,GasCHPPlant,Heat,24.759
2020,FR,96,GasCHPPlant,Heat,16.068
2030,FR,96,GasCHPPlant,Heat,16.8714
2020,NO,96,GasCHPPlant,Heat,4.44
2030,NO,96,GasCHPPlant,Heat,4.662
2020,DK,96,GasCHPPlant,Heat,13.488
2030,DK,96,GasCHPPlant,Heat,14.1624
2020,UK,96,GasCHPPlant,Heat,37.789
2030,UK,96,GasCHPPlant,Heat,39.67845
2020,DE,97,GasCHPPlant,Heat,21.456
2030,DE,97,GasCHPPlant,Heat,22.5288
2020,FR,97,GasCHPPlant,Heat,17.196
2030,FR,97,GasCHPPlant,Heat,18.0558
2020,NO,97,GasCHPPlant,Heat,4.66
2030,NO,97,GasCHPPlant,Heat,4.893000000000001
2020,DK,97,GasCHPPlant,Heat,14.304
2030,DK,97,GasCHPPlant,Heat,15.0192
2020,UK,97,GasCHPPlant,Heat,40.61
2030,UK,97,GasCHPPlant,Heat,42.6405
2020,DE,98,GasCHPPlant,Heat,22.752
2030,DE,98,GasCHPPlant,Heat,23.8896
2020,FR,98,GasCHPPlant,Heat,17.808
2030,FR,98,GasCHPPlant,Heat,18.6984
2020,NO,98,GasCHPPlant,Heat,4.788
2030,NO,98,GasCHPPlant,Heat,5.0274
2020,DK,98,GasCHPPlant,Heat,14.712
2030,DK,98,GasCHPPlant,Heat,15.4476
2020,UK,98,GasCHPPlant,Heat,42.067
2030,UK,98,GasCHPPlant,Heat,44.17035
2020,DE,99,GasCHPPlant,Heat,30.419999999999998
2030,DE,99,GasCHPPlant,Heat,31.940999999999995
2020,FR,99,GasCHPPlant,Heat,17.784
2030,FR,99,GasCHPPlant,Heat,18.6732
2020,NO,99,GasCHPPlant,Heat,4.792
2030,NO,99,GasCHPPlant,Heat,5.0316
2020,DK,99,GasCHPPlant,Heat,14.652000000000001
2030,DK,99,GasCHPPlant,Heat,15.3846
2020,UK,99,GasCHPPlant,Heat,41.788000000000004
2030,UK,99,GasCHPPlant,Heat,43.8774
2020,DE,100,GasCHPPlant,Heat,30.851999999999997
2030,DE,100,GasCHPPlant,Heat,32.3946
2020,FR,100,GasCHPPlant,Heat,16.032
2030,FR,100,GasCHPPlant,Heat,16.8336
2020,NO,100,GasCHPPlant,Heat,4.588
2030,NO,100,GasCHPPlant,Heat,4.8174
2020,DK,100,GasCHPPlant,Heat,13.788
2030,DK,100,GasCHPPlant,Heat,14.4774
2020,UK,100,GasCHPPlant,Heat,37.293
2030,UK,100,GasCHPPlant,Heat,39.157650000000004
2020,DE,101,GasCHPPlant,Heat,34.956
2030,DE,101,GasCHPPlant,Heat,36.7038
2020,FR,101,GasCHPPlant,Heat,14.304
2030,FR,101,GasCHPPlant,Heat,15.0192
2020,NO,101,GasCHPPlant,Heat,4.396
2030,NO,101,GasCHPPlant,Heat,4.6158
2020,DK,101,GasCHPPlant,Heat,12.984
2030,DK,101,GasCHPPlant,Heat,13.6332
2020,UK,101,GasCHPPlant,Heat,32.891
2030,UK,101,GasCHPPlant,Heat,34.53555
2020,DE,102,GasCHPPlant,Heat,36.395999999999994
2030,DE,102,GasCHPPlant,Heat,38.215799999999994
2020,FR,102,GasCHPPlant,Heat,12.912
2030,FR,102,GasCHPPlant,Heat,13.5576
2020,NO,102,GasCHPPlant,Heat,4.3
2030,NO,102,GasCHPPlant,Heat,4.515
2020,DK,102,GasCHPPlant,Heat,12.564
