Year,Region,Hour,Technology,Fuel,value
2040,UK,67,Power2Gas,Power,20.833333333333332
2020,DE,68,Power2Gas,Power,20.0
2030,DE,68,Power2Gas,Power,25.0
2040,DE,68,Power2Gas,Power,6.988936738083503
2020,FR,68,Power2Gas,Power,16.666666666666668
2020,NO,68,Power2Gas,Power,5.0
2040,NO,68,Power2Gas,Power,7.8125
2050,NO,68,Power2Gas,Power,0.40246897774999835
2020,DK,68,Power2Gas,Power,3.3333333333333335
2030,DK,68,Power2Gas,Power,4.166666666666667
2020,UK,68,Power2Gas,Power,13.333333333333334
2030,UK,68,Power2Gas,Power,28.358892904
2040,UK,68,Power2Gas,Power,20.833333333333332
2020,DE,69,Power2Gas,Power,20.0
2030,DE,69,Power2Gas,Power,40.0
2040,DE,69,Power2Gas,Power,31.25
2050,DE,69,Power2Gas,Power,12.878732574999997
2020,FR,69,Power2Gas,Power,16.666666666666668
2040,FR,69,Power2Gas,Power,26.041666666666668
2020,NO,69,Power2Gas,Power,5.0
2040,NO,69,Power2Gas,Power,7.8125
2050,NO,69,Power2Gas,Power,6.647015378124998
2020,DK,69,Power2Gas,Power,3.3333333333333335
2030,DK,69,Power2Gas,Power,4.166666666666667
2020,UK,69,Power2Gas,Power,13.333333333333334
2030,UK,69,Power2Gas,Power,10.666666666666668
2040,UK,69,Power2Gas,Power,20.833333333333332
2030,DE,70,Power2Gas,Power,4.575889583000006
2040,DE,70,Power2Gas,Power,31.25
2050,DE,70,Power2Gas,Power,2.997293945
2020,FR,70,Power2Gas,Power,3.0143589780000006
2040,FR,70,Power2Gas,Power,26.041666666666668
2020,NO,70,Power2Gas,Power,5.0
2040,NO,70,Power2Gas,Power,7.8125
2050,NO,70,Power2Gas,Power,4.179149286875
2020,DK,70,Power2Gas,Power,3.3333333333333335
2030,DK,70,Power2Gas,Power,4.166666666666667
2040,DK,70,Power2Gas,Power,5.208333333333333
2020,UK,70,Power2Gas,Power,23.333333333333336
2030,UK,70,Power2Gas,Power,10.666666666666668
2040,UK,70,Power2Gas,Power,20.833333333333332
2050,UK,70,Power2Gas,Power,4.486082894999997
2020,DE,71,Power2Gas,Power,20.0
2030,DE,71,Power2Gas,Power,40.0
2040,DE,71,Power2Gas,Power,31.25
2020,FR,71,Power2Gas,Power,16.666666666666668
2040,FR,71,Power2Gas,Power,26.041666666666668
2020,NO,71,Power2Gas,Power,5.0
2030,NO,71,Power2Gas,Power,6.25
2040,NO,71,Power2Gas,Power,7.8125
2050,NO,71,Power2Gas,Power,9.765625
2020,DK,71,Power2Gas,Power,3.3333333333333335
2030,DK,71,Power2Gas,Power,4.166666666666667
2040,DK,71,Power2Gas,Power,5.208333333333333
2020,UK,71,Power2Gas,Power,13.333333333333334
2030,UK,71,Power2Gas,Power,13.232111568975384
2040,UK,71,Power2Gas,Power,20.833333333333332
2050,UK,71,Power2Gas,Power,5.2050879674999955
2030,DE,72,Power2Gas,Power,9.578635389961596
2040,DE,72,Power2Gas,Power,28.746006394976256
2040,FR,72,Power2Gas,Power,26.041666666666668
2020,NO,72,Power2Gas,Power,5.0
2030,NO,72,Power2Gas,Power,1.2709367930000042
2040,NO,72,Power2Gas,Power,7.8125
2050,NO,72,Power2Gas,Power,5.265709583874997
2020,DK,72,Power2Gas,Power,3.3333333333333335
2030,DK,72,Power2Gas,Power,4.166666666666667
2040,DK,72,Power2Gas,Power,5.281795410000004
2020,UK,72,Power2Gas,Power,23.333333333333336
2030,UK,72,Power2Gas,Power,31.666666666666668
2040,UK,72,Power2Gas,Power,20.833333333333332
2020,DE,73,Power2Gas,Power,20.0
2030,DE,73,Power2Gas,Power,23.698928314666666
2040,DE,73,Power2Gas,Power,29.317183773333333
2050,DE,73,Power2Gas,Power,21.072941789999987
2040,FR,73,Power2Gas,Power,26.041666666666668
2050,FR,73,Power2Gas,Power,0.36230078666667076
2020,NO,73,Power2Gas,Power,5.0
2040,NO,73,Power2Gas,Power,7.8125
2050,NO,73,Power2Gas,Power,4.505084870499998
2020,DK,73,Power2Gas,Power,3.3333333333333335
2030,DK,73,Power2Gas,Power,5.4677383520000005
2040,DK,73,Power2Gas,Power,7.141149560000001
2050,DK,73,Power2Gas,Power,16.107186820000006
2020,UK,73,Power2Gas,Power,23.333333333333336
2030,UK,73,Power2Gas,Power,31.666666666666668
2040,UK,73,Power2Gas,Power,20.833333333333332
2020,DE,74,Power2Gas,Power,17.942407938000002
2030,DE,74,Power2Gas,Power,34.351619193000005
2040,DE,74,Power2Gas,Power,43.94285127299999
2050,DE,74,Power2Gas,Power,95.83799225362677
2020,FR,74,Power2Gas,Power,16.666666666666668
2030,FR,74,Power2Gas,Power,24.16452948799999
2040,FR,74,Power2Gas,Power,28.679530624999995
2050,FR,74,Power2Gas,Power,111.65707270866667
2020,NO,74,Power2Gas,Power,0.003612803333334469
2020,DK,74,Power2Gas,Power,10.387312591999997
2030,DK,74,Power2Gas,Power,16.263294894882936
2040,DK,74,Power2Gas,Power,24.07109736229585
2050,DK,74,Power2Gas,Power,26.510416666666668
2020,UK,74,Power2Gas,Power,13.333333333333334
2030,UK,74,Power2Gas,Power,4.171234111
2040,UK,74,Power2Gas,Power,4.333602324999996
2050,UK,74,Power2Gas,Power,39.71351343166667
2020,DE,75,Power2Gas,Power,39.65722237200001
2030,DE,75,Power2Gas,Power,60.0
2040,DE,75,Power2Gas,Power,81.89029227999998
2050,DE,75,Power2Gas,Power,95.83799225362677
2020,FR,75,Power2Gas,Power,34.150188752
2030,FR,75,Power2Gas,Power,45.83333333333333
2040,FR,75,Power2Gas,Power,72.48763492500001
2050,FR,75,Power2Gas,Power,113.25921156075555
2030,NO,75,Power2Gas,Power,3.332562331000002
2040,NO,75,Power2Gas,Power,5.854235989000001
2050,NO,75,Power2Gas,Power,16.93579212325
2020,DK,75,Power2Gas,Power,14.788299217634108
2030,DK,75,Power2Gas,Power,19.166666666666668
2040,DK,75,Power2Gas,Power,29.026305064333343
2050,DK,75,Power2Gas,Power,26.510416666666668
2020,UK,75,Power2Gas,Power,18.333333333333336
2030,UK,75,Power2Gas,Power,22.666666666666668
2040,UK,75,Power2Gas,Power,39.38736507499999
2050,UK,75,Power2Gas,Power,91.04166666666667
2020,DE,76,Power2Gas,Power,41.17202734900001
2030,DE,76,Power2Gas,Power,60.0
2040,DE,76,Power2Gas,Power,87.97577016600002
2050,DE,76,Power2Gas,Power,95.83799225362677
2020,FR,76,Power2Gas,Power,36.66666666666667
2030,FR,76,Power2Gas,Power,45.83333333333333
2040,FR,76,Power2Gas,Power,76.04166666666667
2050,FR,76,Power2Gas,Power,113.25921156075555
2020,NO,76,Power2Gas,Power,3.714294593
2030,NO,76,Power2Gas,Power,8.702515821999999
2040,NO,76,Power2Gas,Power,12.9213384765
2050,NO,76,Power2Gas,Power,16.043224877678373
2020,DK,76,Power2Gas,Power,13.121902683000002
2030,DK,76,Power2Gas,Power,19.166666666666668
2040,DK,76,Power2Gas,Power,20.98256316733331
2050,DK,76,Power2Gas,Power,26.510416666666668
2020,UK,76,Power2Gas,Power,18.333333333333336
2030,UK,76,Power2Gas,Power,22.666666666666668
2040,UK,76,Power2Gas,Power,35.83333333333333
2050,UK,76,Power2Gas,Power,91.04166666666667
2020,DE,77,Power2Gas,Power,36.086217159
2030,DE,77,Power2Gas,Power,58.25846387000001
2040,DE,77,Power2Gas,Power,75.71914359700003
2050,DE,77,Power2Gas,Power,95.83799225362677
2020,FR,77,Power2Gas,Power,36.66666666666667
2030,FR,77,Power2Gas,Power,45.83333333333333
2040,FR,77,Power2Gas,Power,76.04166666666667
2050,FR,77,Power2Gas,Power,113.25921156075555
2020,NO,77,Power2Gas,Power,5.932743495999999
2030,NO,77,Power2Gas,Power,12.925922450999996
2040,NO,77,Power2Gas,Power,18.533646610999998
2050,NO,77,Power2Gas,Power,9.765625
2020,DK,77,Power2Gas,Power,10.743295258
2030,DK,77,Power2Gas,Power,17.49074421566667
2040,DK,77,Power2Gas,Power,26.001826508000008
2050,DK,77,Power2Gas,Power,26.510416666666668
2020,UK,77,Power2Gas,Power,18.333333333333336
2030,UK,77,Power2Gas,Power,22.666666666666668
2040,UK,77,Power2Gas,Power,35.83333333333333
2050,UK,77,Power2Gas,Power,91.04166666666667
2020,DE,78,Power2Gas,Power,29.598308551000002
2030,DE,78,Power2Gas,Power,50.97090695799999
2040,DE,78,Power2Gas,Power,65.484065821
2050,DE,78,Power2Gas,Power,54.8247186937305
2020,FR,78,Power2Gas,Power,39.0978259621712
2030,FR,78,Power2Gas,Power,45.83333333333333
2040,FR,78,Power2Gas,Power,76.04166666666667
2050,FR,78,Power2Gas,Power,113.25921156075555
2020,NO,78,Power2Gas,Power,5.591268917999997
2030,NO,78,Power2Gas,Power,11.291673980999999
2040,NO,78,Power2Gas,Power,15.650890225999998
2050,NO,78,Power2Gas,Power,9.765625
2020,DK,78,Power2Gas,Power,10.988907348999998
2030,DK,78,Power2Gas,Power,18.817370770999997
2040,DK,78,Power2Gas,Power,27.757684704999996
2050,DK,78,Power2Gas,Power,10.72094298245614
2020,UK,78,Power2Gas,Power,14.496041064000003
2030,UK,78,Power2Gas,Power,22.666666666666668
2040,UK,78,Power2Gas,Power,35.83333333333333
2050,UK,78,Power2Gas,Power,91.04166666666667
2020,DE,79,Power2Gas,Power,22.152884205999996
2030,DE,79,Power2Gas,Power,41.078015652
2040,DE,79,Power2Gas,Power,46.199579246
2020,FR,79,Power2Gas,Power,23.177596136473095
2030,FR,79,Power2Gas,Power,26.096491228070175
2040,FR,79,Power2Gas,Power,36.56798245614035
2050,FR,79,Power2Gas,Power,113.25921156075555
2020,NO,79,Power2Gas,Power,2.034801488000001
2030,NO,79,Power2Gas,Power,7.849308357
2040,NO,79,Power2Gas,Power,10.710723115000004
2050,NO,79,Power2Gas,Power,9.765625
2020,DK,79,Power2Gas,Power,9.227635614
2030,DK,79,Power2Gas,Power,11.703800158906542
2040,DK,79,Power2Gas,Power,15.499222891774316
2050,DK,79,Power2Gas,Power,6.510416666666667
2020,UK,79,Power2Gas,Power,8.475620063316372
2030,UK,79,Power2Gas,Power,17.929824561403514
2040,UK,79,Power2Gas,Power,23.99122807017544
2050,UK,79,Power2Gas,Power,35.81965542798244
2020,DE,80,Power2Gas,Power,19.705306035999996
2030,DE,80,Power2Gas,Power,26.873651780631583
2040,DE,80,Power2Gas,Power,34.345386874
2020,FR,80,Power2Gas,Power,21.740454697333337
2030,FR,80,Power2Gas,Power,27.00293232018084
2040,FR,80,Power2Gas,Power,26.041666666666668
2050,FR,80,Power2Gas,Power,113.25921156075555
2020,NO,80,Power2Gas,Power,0.3010764539999986
2030,NO,80,Power2Gas,Power,5.859644389
2040,NO,80,Power2Gas,Power,6.539942211499998
2050,NO,80,Power2Gas,Power,9.765625
2020,DK,80,Power2Gas,Power,8.757770368754343
2030,DK,80,Power2Gas,Power,4.557022277666667
2040,DK,80,Power2Gas,Power,6.480891121833334
2050,DK,80,Power2Gas,Power,6.510416666666667
2020,UK,80,Power2Gas,Power,15.792097886109506
2030,UK,80,Power2Gas,Power,10.49706767981916
2040,UK,80,Power2Gas,Power,20.833333333333332
2050,UK,80,Power2Gas,Power,26.041666666666668
2020,DE,81,Power2Gas,Power,9.083633878689934
2030,DE,81,Power2Gas,Power,22.037816241
2040,DE,81,Power2Gas,Power,7.630967323
2020,FR,81,Power2Gas,Power,26.666666666666668
2030,FR,81,Power2Gas,Power,35.83333333333333
2040,FR,81,Power2Gas,Power,41.440920074000005
2050,FR,81,Power2Gas,Power,113.25921156075555
2030,NO,81,Power2Gas,Power,1.7592961669999987
2040,NO,81,Power2Gas,Power,0.6734980304999976
2050,NO,81,Power2Gas,Power,9.765625
2020,DK,81,Power2Gas,Power,4.2496994546434
2030,DK,81,Power2Gas,Power,11.619554258666668
2040,DK,81,Power2Gas,Power,13.428112602999995
2050,DK,81,Power2Gas,Power,6.510416666666667
2020,UK,81,Power2Gas,Power,18.333333333333336
2030,UK,81,Power2Gas,Power,1.6666666666666679
2040,UK,81,Power2Gas,Power,27.972335302833336
2050,UK,81,Power2Gas,Power,26.041666666666668
2020,DE,82,Power2Gas,Power,18.78458148
2030,DE,82,Power2Gas,Power,14.976595057
2020,FR,82,Power2Gas,Power,9.534616538000002
2030,FR,82,Power2Gas,Power,21.111934898999998
2040,FR,82,Power2Gas,Power,10.582212687999991
2050,FR,82,Power2Gas,Power,91.35669286833344
2050,NO,82,Power2Gas,Power,1.6109807656249993
2020,DK,82,Power2Gas,Power,3.3333333333333335
2030,DK,82,Power2Gas,Power,6.29631794839123
2040,DK,82,Power2Gas,Power,3.0114695191059697
2050,DK,82,Power2Gas,Power,6.510416666666667
2020,UK,82,Power2Gas,Power,26.680801982000002
2030,UK,82,Power2Gas,Power,30.53181876227544
2040,UK,82,Power2Gas,Power,46.376914750000005
2050,UK,82,Power2Gas,Power,34.19631090104167
2050,DE,83,Power2Gas,Power,13.031406688
2020,FR,83,Power2Gas,Power,6.666666666666668
2030,FR,83,Power2Gas,Power,15.400192940000004
2050,FR,83,Power2Gas,Power,11.333368406999991
2020,NO,83,Power2Gas,Power,5.0
2050,NO,83,Power2Gas,Power,2.2067816086249974
2020,DK,83,Power2Gas,Power,3.3333333333333335
2030,DK,83,Power2Gas,Power,4.166666666666667
2020,UK,83,Power2Gas,Power,23.333333333333336
2030,UK,83,Power2Gas,Power,22.099807059999996
2040,UK,83,Power2Gas,Power,6.523930581371978
2050,UK,83,Power2Gas,Power,73.29147490500002
2020,DE,84,Power2Gas,Power,20.0
2050,DE,84,Power2Gas,Power,16.968639183563724
2030,FR,84,Power2Gas,Power,9.166666666666657
2020,NO,84,Power2Gas,Power,4.383453509490002
2050,NO,84,Power2Gas,Power,8.70838053325
2020,DK,84,Power2Gas,Power,3.3333333333333335
2030,DK,84,Power2Gas,Power,4.166666666666667
2020,UK,84,Power2Gas,Power,18.333333333333336
2030,UK,84,Power2Gas,Power,16.666666666666668
2040,UK,84,Power2Gas,Power,5.833333333333332
2050,UK,84,Power2Gas,Power,80.68761081643628
2020,DE,85,Power2Gas,Power,10.90815902266353
2030,DE,85,Power2Gas,Power,0.6490815050000052
2050,DE,85,Power2Gas,Power,0.6313815949999997
2020,FR,85,Power2Gas,Power,2.5426217300000005
2020,NO,85,Power2Gas,Power,5.0
2040,NO,85,Power2Gas,Power,7.273644918278749
2050,NO,85,Power2Gas,Power,16.350638824914085
2020,DK,85,Power2Gas,Power,3.3333333333333335
2030,DK,85,Power2Gas,Power,4.166666666666667
2020,UK,85,Power2Gas,Power,8.333333333333334
2030,UK,85,Power2Gas,Power,14.972319540333336
2040,UK,85,Power2Gas,Power,23.952003753176307
2050,UK,85,Power2Gas,Power,96.95027124675259
2020,DE,86,Power2Gas,Power,20.0
2030,DE,86,Power2Gas,Power,25.0
2040,DE,86,Power2Gas,Power,3.5031967110000037
2050,DE,86,Power2Gas,Power,7.587891679999994
2020,FR,86,Power2Gas,Power,6.666666666666668
2040,FR,86,Power2Gas,Power,8.418154685000005
2050,FR,86,Power2Gas,Power,9.895112467
2020,NO,86,Power2Gas,Power,5.0
2040,NO,86,Power2Gas,Power,7.8125
2050,NO,86,Power2Gas,Power,9.765625
2020,DK,86,Power2Gas,Power,3.3333333333333335
2030,DK,86,Power2Gas,Power,4.166666666666667
2020,UK,86,Power2Gas,Power,23.333333333333336
2030,UK,86,Power2Gas,Power,10.666666666666668
2040,UK,86,Power2Gas,Power,20.183886833999996
2050,UK,86,Power2Gas,Power,80.17324585300001
2020,DE,87,Power2Gas,Power,19.688144006333335
2030,DE,87,Power2Gas,Power,3.589667731999999
2040,DE,87,Power2Gas,Power,7.415513153999997
2050,DE,87,Power2Gas,Power,6.881340019999998
2040,FR,87,Power2Gas,Power,6.672102824999995
2050,FR,87,Power2Gas,Power,8.431372121000003
2020,NO,87,Power2Gas,Power,5.0
2030,NO,87,Power2Gas,Power,0.17396089699999884
2040,NO,87,Power2Gas,Power,7.8125
2050,NO,87,Power2Gas,Power,14.118274872125
2020,DK,87,Power2Gas,Power,3.6451893269999998
2030,DK,87,Power2Gas,Power,8.925730931
2040,DK,87,Power2Gas,Power,12.522748321000002
2050,DK,87,Power2Gas,Power,20.1899819525
2020,UK,87,Power2Gas,Power,23.333333333333336
2030,UK,87,Power2Gas,Power,13.561013792999997
2040,UK,87,Power2Gas,Power,26.455191747000004
2050,UK,87,Power2Gas,Power,64.31132270104168
2020,DE,88,Power2Gas,Power,20.0
2030,DE,88,Power2Gas,Power,5.537147322333315
2020,NO,88,Power2Gas,Power,5.0
2040,NO,88,Power2Gas,Power,7.8125
2050,NO,88,Power2Gas,Power,9.765811478625
2020,DK,88,Power2Gas,Power,3.3333333333333335
2030,DK,88,Power2Gas,Power,6.631705842999999
2040,DK,88,Power2Gas,Power,6.338944722674064
2050,DK,88,Power2Gas,Power,15.013004552499995
2020,UK,88,Power2Gas,Power,17.182855645640718
2030,UK,88,Power2Gas,Power,10.666666666666668
2040,UK,88,Power2Gas,Power,5.833333333333332
2050,UK,88,Power2Gas,Power,89.15347563554168
2030,DE,89,Power2Gas,Power,18.670132823666666
2040,DE,89,Power2Gas,Power,4.740938134
2020,FR,89,Power2Gas,Power,16.666666666666668
2030,FR,89,Power2Gas,Power,20.833333333333332
2020,NO,89,Power2Gas,Power,5.0
2040,NO,89,Power2Gas,Power,7.8125
2050,NO,89,Power2Gas,Power,13.541243301249997
2020,DK,89,Power2Gas,Power,5.181403298999999
2030,DK,89,Power2Gas,Power,10.496533843
2040,DK,89,Power2Gas,Power,14.554575963
2050,DK,89,Power2Gas,Power,21.340413015
2020,UK,89,Power2Gas,Power,8.333333333333334
2030,UK,89,Power2Gas,Power,10.666666666666668
2040,UK,89,Power2Gas,Power,8.79218258462802
2050,UK,89,Power2Gas,Power,63.70628410927625
2020,DE,90,Power2Gas,Power,20.0
2040,DE,90,Power2Gas,Power,0.3125140699999951
2020,FR,90,Power2Gas,Power,1.549924671872617
2030,FR,90,Power2Gas,Power,13.785190720999996
2020,NO,90,Power2Gas,Power,5.0
2040,NO,90,Power2Gas,Power,7.8125
2050,NO,90,Power2Gas,Power,9.765625
2020,DK,90,Power2Gas,Power,3.3333333333333335
2030,DK,90,Power2Gas,Power,4.166666666666667
2040,DK,90,Power2Gas,Power,6.071456256
2050,DK,90,Power2Gas,Power,4.350983774999995
2020,UK,90,Power2Gas,Power,23.333333333333336
2030,UK,90,Power2Gas,Power,23.714809279000004
2040,UK,90,Power2Gas,Power,36.488170831843625
2050,UK,90,Power2Gas,Power,47.11630259250001
2020,DE,91,Power2Gas,Power,18.080373932333334
2030,DE,91,Power2Gas,Power,18.726062094666666
2040,DE,91,Power2Gas,Power,6.183331117553287
2020,FR,91,Power2Gas,Power,13.134935304
2030,FR,91,Power2Gas,Power,12.910939825
2020,NO,91,Power2Gas,Power,5.0
2030,NO,91,Power2Gas,Power,2.4163079260000098
2040,NO,91,Power2Gas,Power,7.8125
2050,NO,91,Power2Gas,Power,9.765625
2020,DK,91,Power2Gas,Power,5.252959401
2030,DK,91,Power2Gas,Power,10.440604572000002
2040,DK,91,Power2Gas,Power,14.344517927000002
2050,DK,91,Power2Gas,Power,12.486093722499994
2020,UK,91,Power2Gas,Power,16.865064696
2030,UK,91,Power2Gas,Power,24.589060175
2040,UK,91,Power2Gas,Power,39.91602505231337
2050,UK,91,Power2Gas,Power,34.4545020975
2020,DE,92,Power2Gas,Power,17.996067531333335
2030,DE,92,Power2Gas,Power,18.533501251666667
2040,DE,92,Power2Gas,Power,21.97039604333333
2020,FR,92,Power2Gas,Power,6.666666666666668
2030,FR,92,Power2Gas,Power,13.570674128
2020,NO,92,Power2Gas,Power,5.0
2040,NO,92,Power2Gas,Power,7.8125
2050,NO,92,Power2Gas,Power,9.765625
2020,DK,92,Power2Gas,Power,5.337265801999999
2030,DK,92,Power2Gas,Power,10.633165415
2040,DK,92,Power2Gas,Power,14.487937290000001
2050,DK,92,Power2Gas,Power,8.450950695000003
2020,UK,92,Power2Gas,Power,23.333333333333336
2030,UK,92,Power2Gas,Power,23.929325872
2040,UK,92,Power2Gas,Power,39.672473525
2050,UK,92,Power2Gas,Power,17.27289212999999
2020,DE,93,Power2Gas,Power,13.672986194333333
2030,DE,93,Power2Gas,Power,12.175886776666665
2040,DE,93,Power2Gas,Power,13.99229806833333
2020,FR,93,Power2Gas,Power,6.666666666666668
2030,FR,93,Power2Gas,Power,12.651125841999999
2020,NO,93,Power2Gas,Power,5.0
2030,NO,93,Power2Gas,Power,5.734171462000002
2040,NO,93,Power2Gas,Power,7.8125
2050,NO,93,Power2Gas,Power,10.279653062124996
2020,DK,93,Power2Gas,Power,9.660347139
2030,DK,93,Power2Gas,Power,16.990779890000002
2040,DK,93,Power2Gas,Power,22.466035265000002
2050,DK,93,Power2Gas,Power,19.7815070425
2020,UK,93,Power2Gas,Power,23.333333333333336
2030,UK,93,Power2Gas,Power,24.848874158
2040,UK,93,Power2Gas,Power,39.884210914
2050,UK,93,Power2Gas,Power,16.379885805000008
2020,DE,94,Power2Gas,Power,20.0
2030,DE,94,Power2Gas,Power,21.431177611666666
2040,DE,94,Power2Gas,Power,26.230210753333335
2020,FR,94,Power2Gas,Power,6.666666666666668
2030,FR,94,Power2Gas,Power,5.833333333333332
2020,NO,94,Power2Gas,Power,5.0
2030,NO,94,Power2Gas,Power,2.9432242839999985
2040,NO,94,Power2Gas,Power,7.8125
2050,NO,94,Power2Gas,Power,9.765625
2020,DK,94,Power2Gas,Power,3.3333333333333335
2030,DK,94,Power2Gas,Power,7.735489055000001
2040,DK,94,Power2Gas,Power,10.228122579999999
2050,DK,94,Power2Gas,Power,2.260181367499996
2020,UK,94,Power2Gas,Power,23.333333333333336
2030,UK,94,Power2Gas,Power,31.666666666666668
2040,UK,94,Power2Gas,Power,46.875
2050,UK,94,Power2Gas,Power,29.715154057500005
2020,DE,95,Power2Gas,Power,20.0
2030,DE,95,Power2Gas,Power,22.45270555966667
2040,DE,95,Power2Gas,Power,28.210226896333335
2020,FR,95,Power2Gas,Power,6.666666666666668
2030,FR,95,Power2Gas,Power,9.293222947999997
2040,FR,95,Power2Gas,Power,8.786893530999997
2020,NO,95,Power2Gas,Power,5.0
2030,NO,95,Power2Gas,Power,0.23233543099999832
2040,NO,95,Power2Gas,Power,7.8125
2050,NO,95,Power2Gas,Power,9.765625
2020,DK,95,Power2Gas,Power,3.3333333333333335
2030,DK,95,Power2Gas,Power,6.713961106999999
2040,DK,95,Power2Gas,Power,8.248106436999999
2050,DK,95,Power2Gas,Power,1.0810553149999933
2020,UK,95,Power2Gas,Power,23.333333333333336
2030,UK,95,Power2Gas,Power,28.206777052000003
2040,UK,95,Power2Gas,Power,38.088106469
2050,UK,95,Power2Gas,Power,15.241791089999998
2020,DE,96,Power2Gas,Power,20.0
2030,DE,96,Power2Gas,Power,25.0
2040,DE,96,Power2Gas,Power,31.25
2030,FR,96,Power2Gas,Power,17.460560669000007
2040,FR,96,Power2Gas,Power,23.690137777000004
2020,NO,96,Power2Gas,Power,5.0
2040,NO,96,Power2Gas,Power,7.8125
2050,NO,96,Power2Gas,Power,9.765625
2020,DK,96,Power2Gas,Power,3.3333333333333335
2030,DK,96,Power2Gas,Power,4.166666666666667
2040,DK,96,Power2Gas,Power,5.208333333333333
2020,UK,96,Power2Gas,Power,23.333333333333336
2030,UK,96,Power2Gas,Power,20.039439330999993
2040,UK,96,Power2Gas,Power,23.184862222999996
2020,DE,97,Power2Gas,Power,20.0
2030,DE,97,Power2Gas,Power,22.84129634766667
2040,DE,97,Power2Gas,Power,21.324172873333346
2020,FR,97,Power2Gas,Power,6.677121792000001
2030,FR,97,Power2Gas,Power,17.477845232000007
2040,FR,97,Power2Gas,Power,23.734132649999992
2050,FR,97,Power2Gas,Power,11.917902877999996
2020,NO,97,Power2Gas,Power,5.0
2030,NO,97,Power2Gas,Power,1.1087960249999966
2040,NO,97,Power2Gas,Power,7.8125
2050,NO,97,Power2Gas,Power,10.045863255372094
2020,DK,97,Power2Gas,Power,3.3333333333333335
2030,DK,97,Power2Gas,Power,6.3253703189999975
2040,DK,97,Power2Gas,Power,7.107331703999998
2020,UK,97,Power2Gas,Power,23.322878208
2030,UK,97,Power2Gas,Power,25.163358742999996
2040,UK,97,Power2Gas,Power,31.167696105999998
2050,UK,97,Power2Gas,Power,4.127134484999999
2020,DE,98,Power2Gas,Power,12.703209087333333
2030,DE,98,Power2Gas,Power,0.23421065066666102
2020,FR,98,Power2Gas,Power,13.733993108
2030,FR,98,Power2Gas,Power,25.71000756200001
2040,FR,98,Power2Gas,Power,37.781652980000004
2050,FR,98,Power2Gas,Power,27.64400039000001
2020,NO,98,Power2Gas,Power,5.0
2030,NO,98,Power2Gas,Power,2.165304238000001
2040,NO,98,Power2Gas,Power,7.8125
2050,NO,98,Power2Gas,Power,9.765625
2020,DK,98,Power2Gas,Power,10.630124246000001
2030,DK,98,Power2Gas,Power,19.075969260999997
2040,DK,98,Power2Gas,Power,10.294204589132265
2050,DK,98,Power2Gas,Power,20.562235608333282
2020,UK,98,Power2Gas,Power,16.620821344
2030,UK,98,Power2Gas,Power,25.731174955
2040,UK,98,Power2Gas,Power,36.529330766
2050,UK,98,Power2Gas,Power,9.228785452500013
2020,DE,99,Power2Gas,Power,10.0
2030,DE,99,Power2Gas,Power,14.566911853245976
2040,DE,99,Power2Gas,Power,12.59170505299999
2050,DE,99,Power2Gas,Power,5.044089639999989
2020,FR,99,Power2Gas,Power,23.272111634000005
2030,FR,99,Power2Gas,Power,40.62704117899999
2040,FR,99,Power2Gas,Power,60.710292207999984
2050,FR,99,Power2Gas,Power,86.39595842866666
2020,NO,99,Power2Gas,Power,5.0
2050,NO,99,Power2Gas,Power,9.765625
2020,DK,99,Power2Gas,Power,13.333333333333334
2030,DK,99,Power2Gas,Power,25.416666666666668
2040,DK,99,Power2Gas,Power,32.648434617731255
2050,DK,99,Power2Gas,Power,43.363312868333324
2020,UK,99,Power2Gas,Power,18.230972346
2030,UK,99,Power2Gas,Power,27.872958821000008
2040,UK,99,Power2Gas,Power,43.34514720500001
2050,UK,99,Power2Gas,Power,20.648012594999997
2020,DE,100,Power2Gas,Power,10.0
2030,DE,100,Power2Gas,Power,17.06906937901706
2040,DE,100,Power2Gas,Power,12.59309495499999
2050,DE,100,Power2Gas,Power,16.95083722083728
2020,FR,100,Power2Gas,Power,13.112132492
2030,FR,100,Power2Gas,Power,27.812574574000003
2040,FR,100,Power2Gas,Power,43.26717864599999
2050,FR,100,Power2Gas,Power,77.50459387566664
2020,NO,100,Power2Gas,Power,5.0
2040,NO,100,Power2Gas,Power,7.8125
2050,NO,100,Power2Gas,Power,8.854217473125
2020,DK,100,Power2Gas,Power,13.333333333333334
2030,DK,100,Power2Gas,Power,25.416666666666668
2040,DK,100,Power2Gas,Power,31.365238378333338
2050,DK,100,Power2Gas,Power,49.32959351583334
2020,UK,100,Power2Gas,Power,16.877136017999995
2030,UK,100,Power2Gas,Power,27.274221907999998
2040,UK,100,Power2Gas,Power,42.395589131
2050,UK,100,Power2Gas,Power,32.52214103166667
2020,DE,101,Power2Gas,Power,11.09131854133333
2020,FR,101,Power2Gas,Power,15.334663720000002
2030,FR,101,Power2Gas,Power,31.382999850000004
2040,FR,101,Power2Gas,Power,47.40466129899999
2050,FR,101,Power2Gas,Power,84.71471938466665
2020,NO,101,Power2Gas,Power,5.0
2040,NO,101,Power2Gas,Power,7.8125
2050,NO,101,Power2Gas,Power,8.624982997500027
2020,DK,101,Power2Gas,Power,12.242014792000004
2030,DK,101,Power2Gas,Power,17.839333250362465
2040,DK,101,Power2Gas,Power,21.902198627706674
2050,DK,101,Power2Gas,Power,7.569995602413165
2020,UK,101,Power2Gas,Power,21.875013892
