Year,Region,Hour,CO2_Storage,value
2050,DE,54,Saline_aquifer_onshore,606.2998962494371
2040,FR,54,Saline_aquifer_onshore,1956.5346075282268
2050,FR,54,Saline_aquifer_onshore,2297.557501576814
2040,DE,55,Saline_aquifer_onshore,513.1305374866841
2050,DE,55,Saline_aquifer_onshore,606.2392662598124
2040,FR,55,Saline_aquifer_onshore,1969.1243792987625
2050,FR,55,Saline_aquifer_onshore,2297.3277458266566
2040,DE,56,Saline_aquifer_onshore,513.0792244329355
2050,DE,56,Saline_aquifer_onshore,606.1786423331864
2040,FR,56,Saline_aquifer_onshore,1980.9358343790532
2050,FR,56,Saline_aquifer_onshore,2297.098013052074
2040,DE,57,Saline_aquifer_onshore,517.0048545104922
2050,DE,57,Saline_aquifer_onshore,606.1180244689531
2040,FR,57,Saline_aquifer_onshore,1992.0828003542942
2050,FR,57,Saline_aquifer_onshore,2296.868303250769
2040,DE,58,Saline_aquifer_onshore,520.9300920250412
2050,DE,58,Saline_aquifer_onshore,606.0574126665061
2040,FR,58,Saline_aquifer_onshore,2003.114901879411
2050,FR,58,Saline_aquifer_onshore,2296.6386164204437
2040,DE,59,Saline_aquifer_onshore,524.8549370158387
2050,DE,59,Saline_aquifer_onshore,605.9968069252395
2040,FR,59,Saline_aquifer_onshore,2014.4712734549553
2050,FR,59,Saline_aquifer_onshore,2296.408952558802
2040,DE,60,Saline_aquifer_onshore,528.7793895221371
2050,DE,60,Saline_aquifer_onshore,605.9362072445471
2040,FR,60,Saline_aquifer_onshore,2023.6157151309008
2050,FR,60,Saline_aquifer_onshore,2296.1793116635463
2040,DE,61,Saline_aquifer_onshore,532.8939615831849
2050,DE,61,Saline_aquifer_onshore,605.8756136238226
2040,FR,61,Saline_aquifer_onshore,2030.5405101002377
2050,FR,61,Saline_aquifer_onshore,2295.9496937323797
2040,DE,62,Saline_aquifer_onshore,537.4605881870266
2050,DE,62,Saline_aquifer_onshore,605.8150260624602
2040,FR,62,Saline_aquifer_onshore,2035.1843820124916
2050,FR,62,Saline_aquifer_onshore,2295.7200987630067
2040,DE,63,Saline_aquifer_onshore,542.4783702306082
2050,DE,63,Saline_aquifer_onshore,605.754444559854
2040,FR,63,Saline_aquifer_onshore,2042.6579830430978
2050,FR,63,Saline_aquifer_onshore,2295.4905267531303
2040,DE,64,Saline_aquifer_onshore,548.9204164663852
2050,DE,64,Saline_aquifer_onshore,605.6938691153981
2040,FR,64,Saline_aquifer_onshore,2052.9712653760566
2050,FR,64,Saline_aquifer_onshore,2295.260977700455
2040,DE,65,Saline_aquifer_onshore,558.4506203983385
2050,DE,65,Saline_aquifer_onshore,605.6332997284866
2040,FR,65,Saline_aquifer_onshore,2054.123366249519
2050,FR,65,Saline_aquifer_onshore,2295.031451602685
2040,DE,66,Saline_aquifer_onshore,565.7375084518987
2050,DE,66,Saline_aquifer_onshore,605.5727363985137
2040,FR,66,Saline_aquifer_onshore,2055.3309179128946
2050,FR,66,Saline_aquifer_onshore,2294.8019484575248
2040,DE,67,Saline_aquifer_onshore,573.3406183182535
2050,DE,67,Saline_aquifer_onshore,605.5121791248739
2040,FR,67,Saline_aquifer_onshore,2056.6177288211034
2050,FR,67,Saline_aquifer_onshore,2294.572468262679
2040,DE,68,Saline_aquifer_onshore,583.845757401255
2050,DE,68,Saline_aquifer_onshore,605.4516279069614
2040,FR,68,Saline_aquifer_onshore,2065.150989905364
2050,FR,68,Saline_aquifer_onshore,2294.343011015854
2040,DE,69,Saline_aquifer_onshore,596.006444610715
2050,DE,69,Saline_aquifer_onshore,605.3910827441707
2040,FR,69,Saline_aquifer_onshore,2082.91819231704
2050,FR,69,Saline_aquifer_onshore,2294.113576714752
2040,DE,70,Saline_aquifer_onshore,608.0
2050,DE,70,Saline_aquifer_onshore,605.3305436358963
2040,FR,70,Saline_aquifer_onshore,2099.485638594475
2050,FR,70,Saline_aquifer_onshore,2293.8841653570807
2040,DE,71,Saline_aquifer_onshore,608.0
2050,DE,71,Saline_aquifer_onshore,605.2700105815328
2040,FR,71,Saline_aquifer_onshore,2118.533219275282
2050,FR,71,Saline_aquifer_onshore,2293.654776940545
2040,DE,72,Saline_aquifer_onshore,608.0
2050,DE,72,Saline_aquifer_onshore,605.2094835804746
2040,FR,72,Saline_aquifer_onshore,2146.182567870021
2050,FR,72,Saline_aquifer_onshore,2293.425411462851
2040,DE,73,Saline_aquifer_onshore,608.0
2050,DE,73,Saline_aquifer_onshore,605.1489626321166
2040,FR,73,Saline_aquifer_onshore,2173.258251194711
2050,FR,73,Saline_aquifer_onshore,2293.196068921705
2040,DE,74,Saline_aquifer_onshore,608.0
2050,DE,74,Saline_aquifer_onshore,605.0884477358535
2040,FR,74,Saline_aquifer_onshore,2181.4687785634183
2050,FR,74,Saline_aquifer_onshore,2292.9667493148127
2040,DE,75,Saline_aquifer_onshore,607.9999999999999
2050,DE,75,Saline_aquifer_onshore,605.0279388910799
2040,FR,75,Saline_aquifer_onshore,2187.8061832834064
2050,FR,75,Saline_aquifer_onshore,2292.737452639881
2040,DE,76,Saline_aquifer_onshore,607.9999999999999
2050,DE,76,Saline_aquifer_onshore,604.9674360971908
2040,FR,76,Saline_aquifer_onshore,2193.1194541001078
2050,FR,76,Saline_aquifer_onshore,2292.508178894618
2040,DE,77,Saline_aquifer_onshore,607.9999999999999
2050,DE,77,Saline_aquifer_onshore,604.9069393535812
2040,FR,77,Saline_aquifer_onshore,2194.313106154698
2050,FR,77,Saline_aquifer_onshore,2292.278928076729
2040,DE,78,Saline_aquifer_onshore,607.9999999999999
2050,DE,78,Saline_aquifer_onshore,604.8464486596458
2040,FR,78,Saline_aquifer_onshore,2195.443134844082
2050,FR,78,Saline_aquifer_onshore,2292.0497001839212
2040,DE,79,Saline_aquifer_onshore,608.0
2050,DE,79,Saline_aquifer_onshore,604.7859640147799
2040,FR,79,Saline_aquifer_onshore,2196.557174530598
2050,FR,79,Saline_aquifer_onshore,2291.820495213903
2040,DE,80,Saline_aquifer_onshore,608.0
2050,DE,80,Saline_aquifer_onshore,604.7254854183784
2040,FR,80,Saline_aquifer_onshore,2197.663164813145
2050,FR,80,Saline_aquifer_onshore,2291.5913131643815
2040,DE,81,Saline_aquifer_onshore,608.0
2050,DE,81,Saline_aquifer_onshore,604.6650128698366
2040,FR,81,Saline_aquifer_onshore,2198.769044496664
2050,FR,81,Saline_aquifer_onshore,2291.362154033065
2040,DE,82,Saline_aquifer_onshore,608.0
2050,DE,82,Saline_aquifer_onshore,604.6045463685497
2040,FR,82,Saline_aquifer_onshore,2199.874813592214
2050,FR,82,Saline_aquifer_onshore,2291.1330178176618
2040,DE,83,Saline_aquifer_onshore,607.9999999999999
2050,DE,83,Saline_aquifer_onshore,604.5440859139128
2040,FR,83,Saline_aquifer_onshore,2200.980472110855
2050,FR,83,Saline_aquifer_onshore,2290.90390451588
2040,DE,84,Saline_aquifer_onshore,607.9999999999999
2050,DE,84,Saline_aquifer_onshore,604.4836315053215
2040,FR,84,Saline_aquifer_onshore,2214.212795447645
2050,FR,84,Saline_aquifer_onshore,2290.674814125429
2040,DE,85,Saline_aquifer_onshore,607.9999999999999
2050,DE,85,Saline_aquifer_onshore,604.423183142171
2040,FR,85,Saline_aquifer_onshore,2215.3328961681004
2050,FR,85,Saline_aquifer_onshore,2290.4457466440163
2040,DE,86,Saline_aquifer_onshore,608.0
2050,DE,86,Saline_aquifer_onshore,604.3627408238569
2040,FR,86,Saline_aquifer_onshore,2216.4528848784835
2050,FR,86,Saline_aquifer_onshore,2290.216702069352
2040,DE,87,Saline_aquifer_onshore,608.0
2050,DE,87,Saline_aquifer_onshore,604.3023045497746
2040,FR,87,Saline_aquifer_onshore,2217.5648235899957
2050,FR,87,Saline_aquifer_onshore,2289.987680399145
2040,DE,88,Saline_aquifer_onshore,608.0000000000001
2050,DE,88,Saline_aquifer_onshore,604.2418743193197
2030,FR,88,Saline_aquifer_onshore,7.208113248366186
2040,FR,88,Saline_aquifer_onshore,2225.4723181316367
2050,FR,88,Saline_aquifer_onshore,2289.758681631105
2040,DE,89,Saline_aquifer_onshore,608.0
2050,DE,89,Saline_aquifer_onshore,604.1814501318877
2030,FR,89,Saline_aquifer_onshore,24.942891077174686
2040,FR,89,Saline_aquifer_onshore,2236.344576629224
2050,FR,89,Saline_aquifer_onshore,2289.529705762942
2040,DE,90,Saline_aquifer_onshore,608.0000000000001
2050,DE,90,Saline_aquifer_onshore,604.1210319868746
2030,FR,90,Saline_aquifer_onshore,37.930072990866975
2040,FR,90,Saline_aquifer_onshore,2244.988966739018
2050,FR,90,Saline_aquifer_onshore,2289.3007527923655
2040,DE,91,Saline_aquifer_onshore,608.0
2050,DE,91,Saline_aquifer_onshore,604.0606198836759
2030,FR,91,Saline_aquifer_onshore,48.21941604476789
2040,FR,91,Saline_aquifer_onshore,2254.722440699487
2050,FR,91,Saline_aquifer_onshore,2289.0718227170864
2040,DE,92,Saline_aquifer_onshore,608.0
2050,DE,92,Saline_aquifer_onshore,604.0002138216877
2030,FR,92,Saline_aquifer_onshore,60.941873627163424
