Year,Region,Hour,CO2_Storage,value
2050,DK,118,Saline_aquifer_offshore,0.019199999999982183
2050,UK,118,Saline_aquifer_offshore,35.62911556920878
2040,DE,119,Saline_aquifer_offshore,0.09119999999991894
2050,DE,119,Saline_aquifer_offshore,0.09119999999991998
2040,FR,119,Saline_aquifer_offshore,0.030399999999985994
2050,FR,119,Saline_aquifer_offshore,0.030399999999985994
2040,DK,119,Saline_aquifer_offshore,0.019200000000003815
2050,DK,119,Saline_aquifer_offshore,0.019200000000006785
2050,UK,119,Saline_aquifer_offshore,36.77160632530217
2040,DE,120,Saline_aquifer_offshore,0.0912000000000679
2050,DE,120,Saline_aquifer_offshore,0.09119999999993951
2040,FR,120,Saline_aquifer_offshore,0.03040000000001868
2050,FR,120,Saline_aquifer_offshore,0.03040000000001868
2040,DK,120,Saline_aquifer_offshore,0.019199999999982183
2050,DK,120,Saline_aquifer_offshore,0.01919999999998314
2050,UK,120,Saline_aquifer_offshore,36.82898938303458
2040,FR,1,Saline_aquifer_onshore,10.96875
2040,FR,2,Saline_aquifer_onshore,13.827996000000002
2040,FR,3,Saline_aquifer_onshore,14.932432658503078
2040,FR,4,Saline_aquifer_onshore,13.129452
2040,FR,5,Saline_aquifer_onshore,11.86731
2040,FR,6,Saline_aquifer_onshore,10.904862857142856
2050,FR,6,Saline_aquifer_onshore,1.3820544460759265
2040,FR,7,Saline_aquifer_onshore,9.811368
2040,FR,8,Saline_aquifer_onshore,10.583562857142857
2040,FR,9,Saline_aquifer_onshore,9.414468
2040,FR,10,Saline_aquifer_onshore,19.046590354516773
2040,FR,11,Saline_aquifer_onshore,9.498570575173037
2040,FR,12,Saline_aquifer_onshore,21.121680033411423
2040,FR,13,Saline_aquifer_onshore,37.446295043547416
2050,FR,13,Saline_aquifer_onshore,1.6123162406307134
2050,DE,14,Saline_aquifer_onshore,0.8506469412507158
2040,FR,14,Saline_aquifer_onshore,55.254043600277
2050,FR,14,Saline_aquifer_onshore,0.23039999999997957
2050,DE,15,Saline_aquifer_onshore,0.060799999999956715
2040,FR,15,Saline_aquifer_onshore,68.20714320270325
2050,FR,15,Saline_aquifer_onshore,0.23039999999991778
2050,DE,16,Saline_aquifer_onshore,0.06079999999997199
2040,FR,16,Saline_aquifer_onshore,71.79912717609643
2050,FR,16,Saline_aquifer_onshore,0.23039999999983043
2050,DE,17,Saline_aquifer_onshore,0.060799999999923665
2040,FR,17,Saline_aquifer_onshore,80.50094534994597
2050,FR,17,Saline_aquifer_onshore,0.23039999999994784
2050,DE,18,Saline_aquifer_onshore,0.06079999999998623
2040,FR,18,Saline_aquifer_onshore,65.65685382858292
2050,FR,18,Saline_aquifer_onshore,0.23040000000004585
2050,DE,19,Saline_aquifer_onshore,0.060799999999879444
2040,FR,19,Saline_aquifer_onshore,62.645995885472665
2050,FR,19,Saline_aquifer_onshore,0.23039999999989993
2050,DE,20,Saline_aquifer_onshore,0.06080000000000509
2040,FR,20,Saline_aquifer_onshore,78.4876300961744
2050,FR,20,Saline_aquifer_onshore,0.23039999999974034
2040,DE,21,Saline_aquifer_onshore,7.3125
2050,DE,21,Saline_aquifer_onshore,0.06079999999985567
2040,FR,21,Saline_aquifer_onshore,80.57899646403217
2050,FR,21,Saline_aquifer_onshore,0.23039999999991778
2040,DE,22,Saline_aquifer_onshore,34.935138
2050,DE,22,Saline_aquifer_onshore,0.0608000000000603
2040,FR,22,Saline_aquifer_onshore,72.77085651735388
2050,FR,22,Saline_aquifer_onshore,0.23039999999983043
2040,DE,23,Saline_aquifer_onshore,33.125274000000005
2050,DE,23,Saline_aquifer_onshore,0.060799999999930715
2040,FR,23,Saline_aquifer_onshore,50.60967259076162
2050,FR,23,Saline_aquifer_onshore,0.23039999999994784
2040,DE,24,Saline_aquifer_onshore,32.458482000000004
2050,DE,24,Saline_aquifer_onshore,0.060799999999956715
2040,FR,24,Saline_aquifer_onshore,48.47899333282748
2050,FR,24,Saline_aquifer_onshore,0.23040000000004585
2040,DE,25,Saline_aquifer_onshore,31.339223999999998
2050,DE,25,Saline_aquifer_onshore,0.06079999999997199
2040,FR,25,Saline_aquifer_onshore,57.68350771263069
2050,FR,25,Saline_aquifer_onshore,0.23039999999989993
2040,DE,26,Saline_aquifer_onshore,30.053268
2050,DE,26,Saline_aquifer_onshore,0.06080000000003736
2040,FR,26,Saline_aquifer_onshore,74.2858765961801
2050,FR,26,Saline_aquifer_onshore,0.23039999999974034
2040,DE,27,Saline_aquifer_onshore,17.94800326581816
2040,FR,27,Saline_aquifer_onshore,50.498958250683174
2040,DE,28,Saline_aquifer_onshore,13.56622726581816
2040,FR,28,Saline_aquifer_onshore,25.033357437572242
2040,DE,29,Saline_aquifer_onshore,6.850679265818161
2040,FR,29,Saline_aquifer_onshore,20.5118047348883
2040,DE,30,Saline_aquifer_onshore,3.1118812658181594
2040,FR,30,Saline_aquifer_onshore,12.43573125453014
2040,DE,31,Saline_aquifer_onshore,6.882246
2040,FR,31,Saline_aquifer_onshore,5.310522
2040,DE,32,Saline_aquifer_onshore,6.54885
2040,FR,32,Saline_aquifer_onshore,2.8656179999999996
2040,DE,33,Saline_aquifer_onshore,5.381963999999999
2040,FR,33,Saline_aquifer_onshore,11.345059558678859
2040,DE,34,Saline_aquifer_onshore,9.144576
2040,FR,34,Saline_aquifer_onshore,11.23130980515222
2040,DE,35,Saline_aquifer_onshore,8.739738000000001
2040,FR,35,Saline_aquifer_onshore,2.762424
2040,DE,36,Saline_aquifer_onshore,12.573792000000001
2040,FR,36,Saline_aquifer_onshore,4.760323692338836
2040,DE,37,Saline_aquifer_onshore,12.359466
2040,FR,37,Saline_aquifer_onshore,14.20066802713482
2040,DE,38,Saline_aquifer_onshore,25.24407051062992
2040,FR,38,Saline_aquifer_onshore,21.649665307043115
2040,DE,39,Saline_aquifer_onshore,24.980885999999995
2040,FR,39,Saline_aquifer_onshore,25.64818035100513
2040,DE,40,Saline_aquifer_onshore,24.29028
2040,FR,40,Saline_aquifer_onshore,23.169417230753158
2040,DE,41,Saline_aquifer_onshore,21.694553999999997
2040,FR,41,Saline_aquifer_onshore,26.10933433884595
2040,DE,42,Saline_aquifer_onshore,13.4264500368
2040,FR,42,Saline_aquifer_onshore,18.501128409402305
2040,DE,43,Saline_aquifer_onshore,9.382716
2040,FR,43,Saline_aquifer_onshore,19.18114637421528
2040,DE,44,Saline_aquifer_onshore,6.501221999999999
2040,FR,44,Saline_aquifer_onshore,20.96607586902318
2040,DE,45,Saline_aquifer_onshore,10.906812
2040,FR,45,Saline_aquifer_onshore,22.526820418396138
2040,DE,46,Saline_aquifer_onshore,29.996635708133336
2040,FR,46,Saline_aquifer_onshore,28.699390617388634
2040,DE,47,Saline_aquifer_onshore,36.293384121200006
2040,FR,47,Saline_aquifer_onshore,38.700798067077535
2040,DE,48,Saline_aquifer_onshore,32.9485186816
2040,FR,48,Saline_aquifer_onshore,49.760107906080215
2040,DE,49,Saline_aquifer_onshore,6.178391040533333
2040,FR,49,Saline_aquifer_onshore,52.414704847272326
2040,FR,50,Saline_aquifer_onshore,24.143070933370453
2040,FR,51,Saline_aquifer_onshore,11.619986408183236
2040,FR,52,Saline_aquifer_onshore,5.167638
2040,FR,53,Saline_aquifer_onshore,8.997331453505405
2040,FR,54,Saline_aquifer_onshore,14.469166410951418
2040,FR,55,Saline_aquifer_onshore,12.785425231288498
2040,FR,56,Saline_aquifer_onshore,12.008367518220359
2040,DE,57,Saline_aquifer_onshore,3.976938
2040,FR,57,Saline_aquifer_onshore,11.345059558678859
2040,DE,58,Saline_aquifer_onshore,3.976938
2040,FR,58,Saline_aquifer_onshore,11.23130980515222
2040,DE,59,Saline_aquifer_onshore,3.976938
2040,FR,59,Saline_aquifer_onshore,11.556683065732141
2040,DE,60,Saline_aquifer_onshore,3.976938
2040,FR,60,Saline_aquifer_onshore,9.34588880329104
2040,DE,61,Saline_aquifer_onshore,4.16745
2040,FR,61,Saline_aquifer_onshore,7.127156540849938
2040,DE,62,Saline_aquifer_onshore,4.619916
2040,FR,62,Saline_aquifer_onshore,4.8469259632638595
2040,DE,63,Saline_aquifer_onshore,5.0715281023999985
2040,FR,63,Saline_aquifer_onshore,7.677119468807409
2040,DE,64,Saline_aquifer_onshore,6.4962940728000005
2040,FR,64,Saline_aquifer_onshore,10.51754813126308
2040,DE,65,Saline_aquifer_onshore,9.585095973600001
2040,FR,65,Saline_aquifer_onshore,1.3573979999999999
2040,DE,66,Saline_aquifer_onshore,7.3427331156
2040,FR,66,Saline_aquifer_onshore,1.4129639999999999
2040,DE,67,Saline_aquifer_onshore,7.659683617199999
2040,FR,67,Saline_aquifer_onshore,1.492344
2040,DE,68,Saline_aquifer_onshore,10.562473144833401
2040,FR,68,Saline_aquifer_onshore,8.738922857142859
2040,DE,69,Saline_aquifer_onshore,12.2190717852
2040,FR,69,Saline_aquifer_onshore,17.973717510666667
2040,DE,70,Saline_aquifer_onshore,12.053156033746063
2040,FR,70,Saline_aquifer_onshore,16.775738096666668
2040,DE,71,Saline_aquifer_onshore,0.060799999999904486
2040,FR,71,Saline_aquifer_onshore,19.25752924466667
2040,DE,72,Saline_aquifer_onshore,0.06079999999997199
2040,FR,72,Saline_aquifer_onshore,27.861201916666673
2040,DE,73,Saline_aquifer_onshore,0.06080000000003736
2040,FR,73,Saline_aquifer_onshore,27.29030158147678
2040,DE,74,Saline_aquifer_onshore,0.06079999999998626
2040,FR,74,Saline_aquifer_onshore,8.427853193826612
2040,DE,75,Saline_aquifer_onshore,0.06079999999987945
2040,FR,75,Saline_aquifer_onshore,6.5555515978444205
2040,DE,76,Saline_aquifer_onshore,0.06080000000000516
2040,FR,76,Saline_aquifer_onshore,5.532051435029095
2040,DE,77,Saline_aquifer_onshore,0.06079999999996938
2040,FR,77,Saline_aquifer_onshore,1.4129639999999999
2040,DE,78,Saline_aquifer_onshore,0.060799999999946626
2040,FR,78,Saline_aquifer_onshore,1.3494599999999999
2040,DE,79,Saline_aquifer_onshore,0.06079999999999763
2040,FR,79,Saline_aquifer_onshore,1.333584
2040,DE,80,Saline_aquifer_onshore,0.06079999999997199
2040,FR,80,Saline_aquifer_onshore,1.325646
2040,DE,81,Saline_aquifer_onshore,0.06080000000003736
2040,FR,81,Saline_aquifer_onshore,1.325646
2040,DE,82,Saline_aquifer_onshore,0.06079999999998626
2040,FR,82,Saline_aquifer_onshore,1.325646
2040,DE,83,Saline_aquifer_onshore,0.06079999999987945
2040,FR,83,Saline_aquifer_onshore,1.325646
2040,DE,84,Saline_aquifer_onshore,0.06080000000000516
2040,FR,84,Saline_aquifer_onshore,13.452421384
2040,DE,85,Saline_aquifer_onshore,0.06079999999996938
2040,FR,85,Saline_aquifer_onshore,1.341522
2040,DE,86,Saline_aquifer_onshore,0.06079999999994665
2040,FR,86,Saline_aquifer_onshore,1.341522
2040,DE,87,Saline_aquifer_onshore,0.060799999999956715
2040,FR,87,Saline_aquifer_onshore,1.333584
2040,DE,88,Saline_aquifer_onshore,0.06079999999997199
2030,FR,88,Saline_aquifer_onshore,7.208113248366186
2040,FR,88,Saline_aquifer_onshore,8.129251024
2040,DE,89,Saline_aquifer_onshore,0.060799999999923665
2030,FR,89,Saline_aquifer_onshore,17.735498640133336
2040,FR,89,Saline_aquifer_onshore,11.094805729400479
2040,DE,90,Saline_aquifer_onshore,0.06079999999998623
2030,FR,90,Saline_aquifer_onshore,12.989676202800002
2040,FR,90,Saline_aquifer_onshore,8.86802456745692
2040,DE,91,Saline_aquifer_onshore,0.060799999999879444
2030,FR,91,Saline_aquifer_onshore,10.293136061200002
2040,FR,91,Saline_aquifer_onshore,9.957972857142856
2040,DE,92,Saline_aquifer_onshore,0.06080000000000509
2030,FR,92,Saline_aquifer_onshore,12.727279524000002
2040,FR,92,Saline_aquifer_onshore,17.638510684
2040,DE,93,Saline_aquifer_onshore,0.06079999999985567
2030,FR,93,Saline_aquifer_onshore,11.310676748399999
2040,FR,93,Saline_aquifer_onshore,16.046958674
2040,DE,94,Saline_aquifer_onshore,0.0608000000000603
2030,FR,94,Saline_aquifer_onshore,8.635675367276907
2040,FR,94,Saline_aquifer_onshore,16.273571256923105
2040,DE,95,Saline_aquifer_onshore,0.060799999999930715
2030,FR,95,Saline_aquifer_onshore,7.700517973199999
2040,FR,95,Saline_aquifer_onshore,0.23039999999991778
2040,DE,96,Saline_aquifer_onshore,0.060799999999956715
2030,FR,96,Saline_aquifer_onshore,8.291343531600003
2040,FR,96,Saline_aquifer_onshore,0.23040000000028518
2040,DE,97,Saline_aquifer_onshore,0.06079999999997199
2040,FR,97,Saline_aquifer_onshore,0.23039999999949315
2040,DE,98,Saline_aquifer_onshore,0.06080000000003736
2040,FR,98,Saline_aquifer_onshore,0.2304000000000458
2040,DE,99,Saline_aquifer_onshore,0.06079999999998626
2040,FR,99,Saline_aquifer_onshore,0.23040000000035468
2040,DE,100,Saline_aquifer_onshore,0.06079999999987945
2040,FR,100,Saline_aquifer_onshore,0.23039999999928565
2040,DE,101,Saline_aquifer_onshore,0.06080000000000516
2040,FR,101,Saline_aquifer_onshore,0.23039999999991778
2040,DE,102,Saline_aquifer_onshore,0.06079999999996938
2040,FR,102,Saline_aquifer_onshore,0.23039999999983043
2040,DE,103,Saline_aquifer_onshore,0.06079999999997199
2040,FR,103,Saline_aquifer_onshore,0.23039999999994784
2040,DE,104,Saline_aquifer_onshore,0.06080000000003736
2040,FR,104,Saline_aquifer_onshore,0.23040000000004585
2040,DE,105,Saline_aquifer_onshore,0.06079999999998626
2050,DE,105,Saline_aquifer_onshore,1.293809379059391
2040,FR,105,Saline_aquifer_onshore,0.23039999999989993
2040,DE,106,Saline_aquifer_onshore,0.06079999999987945
2050,DE,106,Saline_aquifer_onshore,3.5511570591421044
2030,FR,106,Saline_aquifer_onshore,15.733699437466662
2040,FR,106,Saline_aquifer_onshore,0.23039999999974034
2050,FR,106,Saline_aquifer_onshore,6.5262267
2040,DE,107,Saline_aquifer_onshore,0.06080000000000516
2050,DE,107,Saline_aquifer_onshore,0.060800000000007515
2030,FR,107,Saline_aquifer_onshore,23.886010129273906
2040,FR,107,Saline_aquifer_onshore,0.23039999999979754
2050,FR,107,Saline_aquifer_onshore,6.2678448
2040,DE,108,Saline_aquifer_onshore,0.06079999999996938
2050,DE,108,Saline_aquifer_onshore,0.06079999999991657
2030,FR,108,Saline_aquifer_onshore,24.63018622990004
2040,FR,108,Saline_aquifer_onshore,0.23039999999997957
2050,FR,108,Saline_aquifer_onshore,6.024348264432605
2040,DE,109,Saline_aquifer_onshore,0.060799999999946626
2050,DE,109,Saline_aquifer_onshore,0.060800000000006675
2030,FR,109,Saline_aquifer_onshore,30.768591072905515
2040,FR,109,Saline_aquifer_onshore,0.23039999999991778
2050,FR,109,Saline_aquifer_onshore,0.23039999999997957
2040,DE,110,Saline_aquifer_onshore,0.06079999999997199
2050,DE,110,Saline_aquifer_onshore,0.060799999999956715
2030,FR,110,Saline_aquifer_onshore,30.768591072905515
2040,FR,110,Saline_aquifer_onshore,0.2303999999998304
